date,geo,campaign,impressions,clicks,cost_micros,ctr,cpa
2024-12-21,CO Rockies,Nonbrand | Ski Weekend,14689,1123,116554831,0.076452,0.1038
2024-12-22,CO Rockies,Nonbrand | Ski Weekend,18695,1103,152069827,0.059,0.1379
2024-12-16,CO Rockies,Nonbrand | Cabin Stay,13205,731,137568683,0.055358,0.1882
2024-12-17,CO Rockies,Nonbrand | Cabin Stay,14693,641,124036307,0.043626,0.1935
2024-12-18,CO Rockies,Nonbrand | Cabin Stay,14236,567,93336170,0.039829,0.1646
2024-12-19,CO Rockies,Nonbrand | Cabin Stay,14682,744,94253625,0.050674,0.1267
2024-12-20,CO Rockies,Nonbrand | Cabin Stay,13306,843,143252855,0.063355,0.1699
2024-12-21,CO Rockies,Nonbrand | Cabin Stay,14160,780,125153198,0.055085,0.1605
2024-12-22,CO Rockies,Nonbrand | Cabin Stay,14637,620,113322711,0.042358,0.1828
2024-12-16,Utah,Branded | Destination,9625,1083,59602042,0.112519,0.055
2024-12-17,Utah,Branded | Destination,10068,1166,86596085,0.115812,0.0743
2024-12-18,Utah,Branded | Destination,9981,1060,71570249,0.106202,0.0675
2024-12-19,Utah,Branded | Destination,14076,1140,57797812,0.080989,0.0507
2024-12-20,Utah,Branded | Destination,12225,1150,71450122,0.09407,0.0621
2024-12-21,Utah,Branded | Destination,14408,1258,72930590,0.087313,0.058
2024-12-22,Utah,Branded | Destination,14740,1329,82275871,0.090163,0.0619
2024-12-16,Utah,Nonbrand | Ski Weekend,18784,860,120561972,0.045784,0.1402
2024-12-17,Utah,Nonbrand | Ski Weekend,13104,730,129648570,0.055708,0.1776
2024-12-18,Utah,Nonbrand | Ski Weekend,12956,962,94754749,0.074251,0.0985
2024-12-19,Utah,Nonbrand | Ski Weekend,13315,1010,93308986,0.075854,0.0924
2024-12-20,Utah,Nonbrand | Ski Weekend,13001,714,134642679,0.054919,0.1886
2024-12-21,Utah,Nonbrand | Ski Weekend,14651,1000,112545707,0.068255,0.1125
2024-12-22,Utah,Nonbrand | Ski Weekend,13809,1012,91580920,0.073286,0.0905
2024-12-16,Utah,Nonbrand | Cabin Stay,8729,470,99099319,0.053844,0.2108
2024-12-17,Utah,Nonbrand | Cabin Stay,12062,627,77363574,0.051981,0.1234
2024-12-18,Utah,Nonbrand | Cabin Stay,11779,618,76220923,0.052466,0.1233
2024-12-19,Utah,Nonbrand | Cabin Stay,11253,437,99289078,0.038834,0.2272
2024-12-20,Utah,Nonbrand | Cabin Stay,11310,557,88887068,0.049248,0.1596
2024-12-21,Utah,Nonbrand | Cabin Stay,9567,482,83601776,0.050382,0.1734
2024-12-22,Utah,Nonbrand | Cabin Stay,10641,585,108401030,0.054976,0.1853
2024-12-16,CA,Search - Lodge,10987,1199,68195852,0.109129,0.0569
2024-12-17,CA,Search - Lodge,15382,1172,91916819,0.076193,0.0784
2024-12-18,CA,Search - Lodge,12367,1663,78145474,0.134471,0.047
2024-12-19,CA,Search - Lodge,12762,1161,73873810,0.090973,0.0636
2024-12-20,CA,Search - Lodge,14069,1522,77222953,0.108181,0.0507
2024-12-21,CA,Search - Lodge,12952,1576,82050022,0.12168,0.0521
2024-12-22,CA,Search - Lodge,15624,1146,84038638,0.073349,0.0733
2024-12-16,CA,Nonbrand | Ski Weekend,15017,932,117360636,0.062063,0.1259
2024-12-17,CA,Nonbrand | Ski Weekend,13832,1141,146919651,0.08249,0.1288
2024-12-18,CA,Nonbrand | Ski Weekend,19541,1262,135742143,0.064582,0.1076
2024-12-19,CA,Nonbrand | Ski Weekend,17228,902,143589749,0.052357,0.1592
2024-12-20,CA,Nonbrand | Ski Weekend,18541,1132,148807887,0.061054,0.1315
2024-12-21,CA,Nonbrand | Ski Weekend,20497,1323,127432463,0.064546,0.0963
2024-12-22,CA,Nonbrand | Ski Weekend,17815,917,135423482,0.051473,0.1477
2024-12-16,CA,Nonbrand | Cabin Stay,11604,685,123557870,0.059031,0.1804
2024-12-17,CA,Nonbrand | Cabin Stay,13364,530,91292639,0.039659,0.1723
2024-12-18,CA,Nonbrand | Cabin Stay,12136,609,86896098,0.050181,0.1427
2024-12-19,CA,Nonbrand | Cabin Stay,12355,704,130807913,0.056981,0.1858
2024-12-20,CA,Nonbrand | Cabin Stay,13571,726,111138921,0.053496,0.1531
2024-12-21,CA,Nonbrand | Cabin Stay,14871,531,124193624,0.035707,0.2339
2024-12-22,CA,Nonbrand | Cabin Stay,13807,725,102459171,0.05251,0.1413
2024-12-16,PNW,Brand | Lodge,9424,1088,60064299,0.11545,0.0552
2024-12-17,PNW,Brand | Lodge,13060,952,78052792,0.072894,0.082
2024-12-18,PNW,Brand | Lodge,12361,1131,71163144,0.091497,0.0629
2024-12-19,PNW,Brand | Lodge,9901,993,77202858,0.100293,0.0777
2024-12-20,PNW,Brand | Lodge,12513,1013,67274870,0.080956,0.0664
2024-12-21,PNW,Brand | Lodge,11299,876,63554549,0.077529,0.0726
2024-12-22,PNW,Brand | Lodge,13097,1165,64452297,0.088952,0.0553
2024-12-16,PNW,Nonbrand | Ski Weekend,17394,1088,115631187,0.06255,0.1063
2024-12-17,PNW,Nonbrand | Ski Weekend,17161,883,123251689,0.051454,0.1396
2024-12-18,PNW,Nonbrand | Ski Weekend,15835,1050,102604720,0.066309,0.0977
2024-12-19,PNW,Nonbrand | Ski Weekend,13305,755,118131260,0.056746,0.1565
2024-12-20,PNW,Nonbrand | Ski Weekend,13062,786,102297170,0.060175,0.1301
2024-12-21,PNW,Nonbrand | Ski Weekend,12911,1039,129260673,0.080474,0.1244
2024-12-22,PNW,Nonbrand | Ski Weekend,11641,1066,99029057,0.091573,0.0929
2024-12-16,PNW,Nonbrand | Cabin Stay,10509,453,79647677,0.043106,0.1758
2024-12-17,PNW,Nonbrand | Cabin Stay,11181,470,91981738,0.042036,0.1957
2024-12-18,PNW,Nonbrand | Cabin Stay,9397,602,79651875,0.064063,0.1323
2024-12-19,PNW,Nonbrand | Cabin Stay,10470,557,81324202,0.0532,0.146
2024-12-20,PNW,Nonbrand | Cabin Stay,11942,560,100214515,0.046893,0.179
2024-12-21,PNW,Nonbrand | Cabin Stay,8700,518,87884567,0.05954,0.1697
2024-12-22,PNW,Nonbrand | Cabin Stay,11359,440,97177408,0.038736,0.2209
2024-12-16,NE,Branded | Destination,11821,1014,75837681,0.08578,0.0748
2024-12-17,NE,Branded | Destination,13771,1144,60819066,0.083073,0.0532
2024-12-18,NE,Branded | Destination,11001,893,79692759,0.081174,0.0892
2024-12-19,NE,Branded | Destination,9372,1278,77840045,0.136364,0.0609
2024-12-20,NE,Branded | Destination,11972,1228,59826218,0.102573,0.0487
2024-12-21,NE,Branded | Destination,13417,1189,63400222,0.088619,0.0533
2024-12-22,NE,Branded | Destination,10422,1272,65063790,0.12205,0.0512
2024-12-16,NE,Nonbrand | Ski Weekend,11635,864,84875640,0.074259,0.0982
2024-12-17,NE,Nonbrand | Ski Weekend,11275,934,85754482,0.082838,0.0918
2024-12-18,NE,Nonbrand | Ski Weekend,12050,855,101546887,0.070954,0.1188
2024-12-19,NE,Nonbrand | Ski Weekend,12443,677,109487122,0.054408,0.1617
2024-12-20,NE,Nonbrand | Ski Weekend,14354,807,104950414,0.056221,0.1301
2024-12-21,NE,Nonbrand | Ski Weekend,15527,733,120199257,0.047208,0.164
2024-12-22,NE,Nonbrand | Ski Weekend,15124,682,113951267,0.045094,0.1671
2024-12-16,NE,Nonbrand | Cabin Stay,10896,410,90186560,0.037628,0.22
2024-12-17,NE,Nonbrand | Cabin Stay,9016,331,66663473,0.036713,0.2014
2024-12-18,NE,Nonbrand | Cabin Stay,10287,502,88342597,0.048799,0.176
2024-12-19,NE,Nonbrand | Cabin Stay,8065,496,92936317,0.0615,0.1874
2024-12-20,NE,Nonbrand | Cabin Stay,9859,370,94630791,0.037529,0.2558
2024-12-21,NE,Nonbrand | Cabin Stay,10359,506,68467808,0.048846,0.1353
2024-12-22,NE,Nonbrand | Cabin Stay,8787,438,63830652,0.049846,0.1457
2024-12-23,Colorado,Branded | Destination,15280,2178,111336521,0.142539,0.0511
2024-12-24,Colorado,Branded | Destination,15683,1890,96557094,0.120513,0.0511
2024-12-25,Colorado,Branded | Destination,19663,1630,103427895,0.082897,0.0635
2024-12-26,Colorado,Branded | Destination,16760,1685,114195300,0.100537,0.0678
2024-12-27,Colorado,Branded | Destination,17674,1750,81931317,0.099016,0.0468
2024-12-28,Colorado,Branded | Destination,18966,1428,81587560,0.075293,0.0571
2024-12-29,Colorado,Branded | Destination,14810,1563,112091954,0.105537,0.0717
2024-12-23,Colorado,Nonbrand | Ski Weekend,23581,1580,138437258,0.067003,0.0876
2024-12-24,Colorado,Nonbrand | Ski Weekend,19766,1313,185848278,0.066427,0.1415
2024-12-25,Colorado,Nonbrand | Ski Weekend,20718,1258,186870869,0.06072,0.1485
2024-12-26,Colorado,Nonbrand | Ski Weekend,21796,1717,183404112,0.078776,0.1068
2024-12-27,Colorado,Nonbrand | Ski Weekend,21132,1655,193018380,0.078317,0.1166
2024-12-28,Colorado,Nonbrand | Ski Weekend,27050,1346,193085836,0.04976,0.1435
2024-12-29,Colorado,Nonbrand | Ski Weekend,26066,1655,168173372,0.063493,0.1016
2024-12-23,Colorado,Nonbrand | Cabin Stay,14165,703,89673135,0.049629,0.1276
2024-12-24,Colorado,Nonbrand | Cabin Stay,13011,717,123509458,0.055107,0.1723
2024-12-25,Colorado,Nonbrand | Cabin Stay,15540,770,97139588,0.04955,0.1262
2024-12-26,Colorado,Nonbrand | Cabin Stay,14525,522,136667856,0.035938,0.2618
2024-12-27,Colorado,Nonbrand | Cabin Stay,14694,651,111357706,0.044304,0.1711
2024-12-28,Colorado,Nonbrand | Cabin Stay,13338,637,130821780,0.047758,0.2054
2024-12-29,Colorado,Nonbrand | Cabin Stay,11819,730,126410322,0.061765,0.1732
2024-12-23,UT,Search - Lodge,12474,1448,79605993,0.116081,0.055
2024-12-24,UT,Search - Lodge,12429,1359,71268442,0.109341,0.0524
2024-12-25,UT,Search - Lodge,15752,1564,77989494,0.099289,0.0499
2024-12-26,UT,Search - Lodge,13603,1545,102744237,0.113578,0.0665
2024-12-27,UT,Search - Lodge,13164,1149,68292414,0.087284,0.0594
2024-12-28,UT,Search - Lodge,15638,1062,74923230,0.067911,0.0705
2024-12-29,UT,Search - Lodge,11354,1242,82209630,0.109389,0.0662
2024-12-23,UT,Nonbrand | Ski Weekend,18718,1209,162488261,0.06459,0.1344
2024-12-24,UT,Nonbrand | Ski Weekend,18137,1252,168481772,0.06903,0.1346
2024-12-25,UT,Nonbrand | Ski Weekend,18480,1112,130930311,0.060173,0.1177
2024-12-26,UT,Nonbrand | Ski Weekend,21247,1133,162861817,0.053325,0.1437
2024-12-27,UT,Nonbrand | Ski Weekend,18304,1121,147995473,0.061243,0.132
2024-12-28,UT,Nonbrand | Ski Weekend,19430,1296,157471727,0.066701,0.1215
2024-12-29,UT,Nonbrand | Ski Weekend,21517,1385,129273988,0.064368,0.0933
2024-12-23,UT,Nonbrand | Cabin Stay,17357,810,100169830,0.046667,0.1237
2024-12-24,UT,Nonbrand | Cabin Stay,11693,604,111788861,0.051655,0.1851
2024-12-25,UT,Nonbrand | Cabin Stay,17208,872,124016957,0.050674,0.1422
2024-12-26,UT,Nonbrand | Cabin Stay,14897,735,128756089,0.049339,0.1752
2024-12-27,UT,Nonbrand | Cabin Stay,14808,738,132697505,0.049838,0.1798
2024-12-28,UT,Nonbrand | Cabin Stay,13551,697,150375543,0.051435,0.2157
2024-12-29,UT,Nonbrand | Cabin Stay,12354,728,107886197,0.058928,0.1482
2024-12-23,NorCal,Brand | Lodge,21440,1688,114824816,0.078731,0.068
2024-12-24,NorCal,Brand | Lodge,17362,1729,122853165,0.099585,0.0711
2024-12-25,NorCal,Brand | Lodge,20798,1913,95641111,0.09198,0.05
2024-12-26,NorCal,Brand | Lodge,16757,1868,100831158,0.111476,0.054
2024-12-27,NorCal,Brand | Lodge,15546,1708,92873498,0.109867,0.0544
2024-12-28,NorCal,Brand | Lodge,14675,1954,101155100,0.133152,0.0518
2024-12-29,NorCal,Brand | Lodge,17085,1752,101431732,0.102546,0.0579
2024-12-23,NorCal,Nonbrand | Ski Weekend,15036,1117,117171668,0.074288,0.1049
2024-12-24,NorCal,Nonbrand | Ski Weekend,16382,1121,125725008,0.068429,0.1122
2024-12-25,NorCal,Nonbrand | Ski Weekend,18959,1024,144059797,0.054011,0.1407
2024-12-26,NorCal,Nonbrand | Ski Weekend,15370,1248,144775143,0.081197,0.116
2024-12-27,NorCal,Nonbrand | Ski Weekend,20569,917,139499278,0.044582,0.1521
2024-12-28,NorCal,Nonbrand | Ski Weekend,19196,1278,138666410,0.066576,0.1085
2024-12-29,NorCal,Nonbrand | Ski Weekend,16296,916,140198832,0.05621,0.1531
2024-12-23,NorCal,Nonbrand | Cabin Stay,15122,841,140088822,0.055614,0.1666
2024-12-24,NorCal,Nonbrand | Cabin Stay,17229,804,151063526,0.046666,0.1879
2024-12-25,NorCal,Nonbrand | Cabin Stay,13752,921,122058002,0.066972,0.1325
2024-12-26,NorCal,Nonbrand | Cabin Stay,18640,856,135687087,0.045923,0.1585
2024-12-27,NorCal,Nonbrand | Cabin Stay,14083,741,134874090,0.052617,0.182
2024-12-28,NorCal,Nonbrand | Cabin Stay,16805,745,153895456,0.044332,0.2066
2024-12-29,NorCal,Nonbrand | Cabin Stay,17671,652,114061768,0.036897,0.1749
2024-12-23,Pacific Northwest,Branded | Destination,13779,1353,65505596,0.098193,0.0484
2024-12-24,Pacific Northwest,Branded | Destination,14313,1212,74628495,0.084678,0.0616
2024-12-25,Pacific Northwest,Branded | Destination,14462,1460,74543649,0.100954,0.0511
2024-12-26,Pacific Northwest,Branded | Destination,14108,1458,93713405,0.103346,0.0643
2024-12-27,Pacific Northwest,Branded | Destination,11292,1538,80486103,0.136203,0.0523
2024-12-28,Pacific Northwest,Branded | Destination,12841,1230,74270336,0.095787,0.0604
2024-12-29,Pacific Northwest,Branded | Destination,12649,1234,88171911,0.097557,0.0715
2024-12-23,Pacific Northwest,Nonbrand | Ski Weekend,21417,1342,136156913,0.062661,0.1015
2024-12-24,Pacific Northwest,Nonbrand | Ski Weekend,16516,964,169620883,0.058368,0.176
2024-12-25,Pacific Northwest,Nonbrand | Ski Weekend,20838,1330,134425357,0.063826,0.1011
2024-12-26,Pacific Northwest,Nonbrand | Ski Weekend,21189,1101,151250682,0.051961,0.1374
2024-12-27,Pacific Northwest,Nonbrand | Ski Weekend,17092,1243,152832187,0.072724,0.123
2024-12-28,Pacific Northwest,Nonbrand | Ski Weekend,19184,937,172678464,0.048843,0.1843
2024-12-29,Pacific Northwest,Nonbrand | Ski Weekend,15982,1313,114335151,0.082155,0.0871
2024-12-23,Pacific Northwest,Nonbrand | Cabin Stay,11044,610,102161018,0.055234,0.1675
2024-12-24,Pacific Northwest,Nonbrand | Cabin Stay,14712,705,101399590,0.04792,0.1438
2024-12-25,Pacific Northwest,Nonbrand | Cabin Stay,11621,717,85903758,0.061699,0.1198
2024-12-26,Pacific Northwest,Nonbrand | Cabin Stay,14635,610,108514119,0.041681,0.1779
2024-12-27,Pacific Northwest,Nonbrand | Cabin Stay,13842,680,110090227,0.049126,0.1619
2024-12-28,Pacific Northwest,Nonbrand | Cabin Stay,10433,554,119030873,0.053101,0.2149
2024-12-29,Pacific Northwest,Nonbrand | Cabin Stay,12242,701,116546003,0.057262,0.1663
2024-12-23,NewEngland,Search - Lodge,11463,1321,83715684,0.11524,0.0634
2024-12-24,NewEngland,Search - Lodge,12443,932,67741056,0.074902,0.0727
2024-12-25,NewEngland,Search - Lodge,12505,1344,85743992,0.107477,0.0638
2024-12-26,NewEngland,Search - Lodge,13013,975,76431599,0.074925,0.0784
2024-12-27,NewEngland,Search - Lodge,12870,1152,85027972,0.08951,0.0738
2024-12-28,NewEngland,Search - Lodge,13759,1362,63240312,0.09899,0.0464
2024-12-29,NewEngland,Search - Lodge,12760,1182,62096997,0.092633,0.0525
2024-12-23,NewEngland,Nonbrand | Ski Weekend,14753,1016,123496619,0.068867,0.1216
2024-12-24,NewEngland,Nonbrand | Ski Weekend,12412,1207,115492377,0.097245,0.0957
2024-12-25,NewEngland,Nonbrand | Ski Weekend,14653,826,107986598,0.056371,0.1307
2024-12-26,NewEngland,Nonbrand | Ski Weekend,17143,1085,108413604,0.063291,0.0999
2024-12-27,NewEngland,Nonbrand | Ski Weekend,15739,803,93157718,0.05102,0.116
2024-12-28,NewEngland,Nonbrand | Ski Weekend,14264,1088,126817487,0.076276,0.1166
2024-12-29,NewEngland,Nonbrand | Ski Weekend,13292,793,122231476,0.05966,0.1541
2024-12-23,NewEngland,Nonbrand | Cabin Stay,8816,429,98934180,0.048662,0.2306
2024-12-24,NewEngland,Nonbrand | Cabin Stay,10882,410,91897133,0.037677,0.2241
2024-12-25,NewEngland,Nonbrand | Cabin Stay,11979,615,82531134,0.05134,0.1342
2024-12-26,NewEngland,Nonbrand | Cabin Stay,12820,606,94409152,0.04727,0.1558
2024-12-27,NewEngland,Nonbrand | Cabin Stay,9244,438,101030868,0.047382,0.2307
2024-12-28,NewEngland,Nonbrand | Cabin Stay,13298,495,101609768,0.037224,0.2053
2024-12-29,NewEngland,Nonbrand | Cabin Stay,9947,600,76267448,0.06032,0.1271
2024-12-30,Rockies,Search - Lodge,20413,2155,129112214,0.10557,0.0599
2024-12-31,Rockies,Search - Lodge,18984,1858,121624200,0.097872,0.0655
2025-01-01,Rockies,Search - Lodge,18399,1784,100186092,0.096962,0.0562
2025-01-02,Rockies,Search - Lodge,18244,1711,131556995,0.093784,0.0769
2025-01-03,Rockies,Search - Lodge,25561,2052,122389956,0.080279,0.0596
2025-01-04,Rockies,Search - Lodge,22803,2151,115345615,0.09433,0.0536
2025-01-05,Rockies,Search - Lodge,18426,1916,122479680,0.103984,0.0639
2024-12-30,Rockies,Nonbrand | Ski Weekend,21679,1446,202037422,0.0667,0.1397
2024-12-31,Rockies,Nonbrand | Ski Weekend,31498,1431,196619443,0.045431,0.1374
2025-01-01,Rockies,Nonbrand | Ski Weekend,22273,1638,173915240,0.073542,0.1062
2025-01-02,Rockies,Nonbrand | Ski Weekend,28424,2037,183275214,0.071665,0.09
2025-01-03,Rockies,Nonbrand | Ski Weekend,22669,1713,195095965,0.075566,0.1139
2025-01-04,Rockies,Nonbrand | Ski Weekend,22232,1388,203420702,0.062433,0.1466
2025-01-05,Rockies,Nonbrand | Ski Weekend,23270,1612,187581280,0.069274,0.1164
2024-12-30,Rockies,Nonbrand | Cabin Stay,14440,820,186492975,0.056787,0.2274
2024-12-31,Rockies,Nonbrand | Cabin Stay,14945,1038,139615623,0.069455,0.1345
2025-01-01,Rockies,Nonbrand | Cabin Stay,20460,877,124452321,0.042864,0.1419
2025-01-02,Rockies,Nonbrand | Cabin Stay,20654,842,122505805,0.040767,0.1455
2025-01-03,Rockies,Nonbrand | Cabin Stay,20597,998,171766823,0.048454,0.1721
2025-01-04,Rockies,Nonbrand | Cabin Stay,19238,842,158947745,0.043768,0.1888
2025-01-05,Rockies,Nonbrand | Cabin Stay,17332,785,168618142,0.045292,0.2148
2024-12-30,Wasatch,Brand | Lodge,17767,1381,101150170,0.077728,0.0732
2024-12-31,Wasatch,Brand | Lodge,17305,1450,94701154,0.083791,0.0653
2025-01-01,Wasatch,Brand | Lodge,14338,1946,96287941,0.135723,0.0495
2025-01-02,Wasatch,Brand | Lodge,20921,1761,92650903,0.084174,0.0526
2025-01-03,Wasatch,Brand | Lodge,15713,1671,123917909,0.106345,0.0742
2025-01-04,Wasatch,Brand | Lodge,20877,1390,113196334,0.06658,0.0814
2025-01-05,Wasatch,Brand | Lodge,16150,1793,104216679,0.111022,0.0581
2024-12-30,Wasatch,Nonbrand | Ski Weekend,17227,1104,161980043,0.064085,0.1467
2024-12-31,Wasatch,Nonbrand | Ski Weekend,15775,1297,162701980,0.082219,0.1254
2025-01-01,Wasatch,Nonbrand | Ski Weekend,19936,1116,121122380,0.055979,0.1085
2025-01-02,Wasatch,Nonbrand | Ski Weekend,16515,1022,148248664,0.061883,0.1451
2025-01-03,Wasatch,Nonbrand | Ski Weekend,20054,1204,152253321,0.060038,0.1265
2025-01-04,Wasatch,Nonbrand | Ski Weekend,20510,1463,127019670,0.071331,0.0868
2025-01-05,Wasatch,Nonbrand | Ski Weekend,22121,1544,157355162,0.069798,0.1019
2024-12-30,Wasatch,Nonbrand | Cabin Stay,16704,807,166906925,0.048312,0.2068
2024-12-31,Wasatch,Nonbrand | Cabin Stay,15129,735,167017977,0.048582,0.2272
2025-01-01,Wasatch,Nonbrand | Cabin Stay,15716,770,122522716,0.048995,0.1591
2025-01-02,Wasatch,Nonbrand | Cabin Stay,16520,735,163214354,0.044492,0.2221
2025-01-03,Wasatch,Nonbrand | Cabin Stay,13789,820,110531637,0.059468,0.1348
2025-01-04,Wasatch,Nonbrand | Cabin Stay,20806,896,152589272,0.043065,0.1703
2025-01-05,Wasatch,Nonbrand | Cabin Stay,20407,751,117393238,0.036801,0.1563
2024-12-30,Northern California,Branded | Destination,20562,1942,117932647,0.094446,0.0607
2024-12-31,Northern California,Branded | Destination,18792,1961,120102861,0.104353,0.0612
2025-01-01,Northern California,Branded | Destination,22850,1512,129529665,0.066171,0.0857
2025-01-02,Northern California,Branded | Destination,19406,1498,122264318,0.077193,0.0816
2025-01-03,Northern California,Branded | Destination,19281,2027,89432754,0.105129,0.0441
2025-01-04,Northern California,Branded | Destination,18479,2130,129454513,0.115266,0.0608
2025-01-05,Northern California,Branded | Destination,20284,1723,115241763,0.084944,0.0669
2024-12-30,Northern California,Nonbrand | Ski Weekend,21818,1038,181439799,0.047575,0.1748
2024-12-31,Northern California,Nonbrand | Ski Weekend,23777,1040,164783833,0.04374,0.1584
2025-01-01,Northern California,Nonbrand | Ski Weekend,17233,1168,146638447,0.067777,0.1255
2025-01-02,Northern California,Nonbrand | Ski Weekend,20614,1546,130111950,0.074998,0.0842
2025-01-03,Northern California,Nonbrand | Ski Weekend,21484,1384,178945182,0.06442,0.1293
2025-01-04,Northern California,Nonbrand | Ski Weekend,22597,1202,165250886,0.053193,0.1375
2025-01-05,Northern California,Nonbrand | Ski Weekend,21560,1232,195676805,0.057143,0.1588
2024-12-30,Northern California,Nonbrand | Cabin Stay,14863,950,179860688,0.063917,0.1893
2024-12-31,Northern California,Nonbrand | Cabin Stay,19649,814,141265126,0.041427,0.1735
2025-01-01,Northern California,Nonbrand | Cabin Stay,16610,956,132998268,0.057556,0.1391
2025-01-02,Northern California,Nonbrand | Cabin Stay,20647,741,118336675,0.035889,0.1597
2025-01-03,Northern California,Nonbrand | Cabin Stay,15123,819,146255018,0.054156,0.1786
2025-01-04,Northern California,Nonbrand | Cabin Stay,16268,1082,144820878,0.066511,0.1338
2025-01-05,Northern California,Nonbrand | Cabin Stay,18907,764,161829147,0.040408,0.2118
2024-12-30,PN,Search - Lodge,17513,1476,79249984,0.08428,0.0537
2024-12-31,PN,Search - Lodge,15366,1569,91717631,0.102109,0.0585
2025-01-01,PN,Search - Lodge,18261,1307,104226167,0.071573,0.0797
2025-01-02,PN,Search - Lodge,13339,1541,97017027,0.115526,0.063
2025-01-03,PN,Search - Lodge,15664,1406,79054896,0.08976,0.0562
2025-01-04,PN,Search - Lodge,13603,1229,105560935,0.090348,0.0859
2025-01-05,PN,Search - Lodge,14640,1561,82651311,0.106626,0.0529
2024-12-30,PN,Nonbrand | Ski Weekend,19056,1332,157470006,0.069899,0.1182
2024-12-31,PN,Nonbrand | Ski Weekend,21252,978,161510702,0.046019,0.1651
2025-01-01,PN,Nonbrand | Ski Weekend,17243,1190,149154949,0.069014,0.1253
2025-01-02,PN,Nonbrand | Ski Weekend,21358,1447,157686814,0.06775,0.109
2025-01-03,PN,Nonbrand | Ski Weekend,16907,1246,147317664,0.073697,0.1182
2025-01-04,PN,Nonbrand | Ski Weekend,23302,1299,141763204,0.055746,0.1091
2025-01-05,PN,Nonbrand | Ski Weekend,22429,1199,189161908,0.053458,0.1578
2024-12-30,PN,Nonbrand | Cabin Stay,17713,715,147797150,0.040366,0.2067
2024-12-31,PN,Nonbrand | Cabin Stay,14029,650,123533024,0.046333,0.1901
2025-01-01,PN,Nonbrand | Cabin Stay,13696,730,140364822,0.0533,0.1923
