date,geo,campaign_name,impressions,clicks,spend,ctr
2022-10-24,NE,Prospecting | Trail,10632,127,98.31,0.011945
2025-09-14,WE,Prospecting | Trail,11010,172,$149.30,0.015622
2025-09-08,WE,Retargeting | Site Visitors,6531,120,$70.88,0.018374
2025-09-09,WE,Retargeting | Site Visitors,6478,139,$71.50,0.021457
2025-09-10,WE,Retargeting | Site Visitors,7716,127,$70.59,0.016459
2025-09-11,WE,Retargeting | Site Visitors,7350,139,$74.52,0.018912
2025-09-12,WE,Retargeting | Site Visitors,5799,158,$86.47,0.027246
2025-09-13,WE,Retargeting | Site Visitors,8002,108,$100.16,0.013497
2025-09-14,WE,Retargeting | Site Visitors,5982,104,$76.24,0.017385
2025-09-15,NE,Prospecting | Trail,11609,171,111.59,0.01473
2025-09-16,NE,Prospecting | Trail,13498,163,142.86,0.012076
2025-09-17,NE,Prospecting | Trail,15197,138,150.45,0.009081
2025-09-18,NE,Prospecting | Trail,14338,153,127.49,0.010671
2025-09-19,NE,Prospecting | Trail,14029,145,148.88,0.010336
2025-09-20,NE,Prospecting | Trail,11781,176,102.88,0.014939
2025-09-21,NE,Prospecting | Trail,13369,171,135.3,0.012791
2025-09-15,NE,Retargeting | Site Visitors,6952,143,79.07,0.02057
2025-09-16,NE,Retargeting | Site Visitors,5711,118,66.57,0.020662
2025-09-17,NE,Retargeting | Site Visitors,6860,114,71.7,0.016618
2025-09-18,NE,Retargeting | Site Visitors,6115,130,86.57,0.021259
2025-09-19,NE,Retargeting | Site Visitors,7095,107,92.11,0.015081
2025-09-20,NE,Retargeting | Site Visitors,6289,132,62.44,0.020989
2025-09-21,NE,Retargeting | Site Visitors,6588,101,66.06,0.015331
2025-09-15,MA,Prospecting | Trail,14094,176,92.9,0.012488
2025-09-16,MA,Prospecting | Trail,13275,131,113.54,0.009868
2025-09-17,MA,Prospecting | Trail,11400,143,121.17,0.012544
2025-09-18,MA,Prospecting | Trail,9622,160,103.09,0.016629
2025-09-19,MA,Prospecting | Trail,9996,159,138.36,0.015906
2025-09-20,MA,Prospecting | Trail,13177,126,101.08,0.009562
2025-09-21,MA,Prospecting | Trail,10275,118,131.88,0.011484
2025-09-15,MA,Retargeting | Site Visitors,6791,110,64.39,0.016198
2025-09-16,MA,Retargeting | Site Visitors,5058,92,75.96,0.018189
2025-09-17,MA,Retargeting | Site Visitors,6160,94,55.14,0.01526
2025-09-18,MA,Retargeting | Site Visitors,4879,101,78.82,0.020701
2025-09-19,MA,Retargeting | Site Visitors,5460,113,55.29,0.020696
2025-09-20,MA,Retargeting | Site Visitors,4887,116,54.84,0.023736
2025-09-21,MA,Retargeting | Site Visitors,5159,94,57.11,0.018221
2025-09-15,SE,Prospecting | Trail,10455,93,108.87,0.008895
2025-09-16,SE,Prospecting | Trail,9715,126,82.92,0.01297
2025-09-17,SE,Prospecting | Trail,8441,125,99.54,0.014809
2025-09-18,SE,Prospecting | Trail,8135,88,90.92,0.010817
2025-09-19,SE,Prospecting | Trail,9711,106,80.68,0.010915
2025-09-20,SE,Prospecting | Trail,8911,82,83.33,0.009202
2025-09-21,SE,Prospecting | Trail,9194,105,86.45,0.01142
2025-09-15,SE,Retargeting | Site Visitors,4614,116,53.73,0.025141
2025-09-16,SE,Retargeting | Site Visitors,4961,116,59.65,0.023382
2025-09-17,SE,Retargeting | Site Visitors,4882,92,70.25,0.018845
2025-09-18,SE,Retargeting | Site Visitors,4980,91,48.79,0.018273
2025-09-19,SE,Retargeting | Site Visitors,5364,89,58.87,0.016592
2025-09-20,SE,Retargeting | Site Visitors,5226,101,60.7,0.019326
2025-09-21,SE,Retargeting | Site Visitors,4909,99,49.78,0.020167
2025-09-15,MW,Prospecting | Trail,11626,143,116.75,0.0123
2025-09-16,MW,Prospecting | Trail,10642,125,97.62,0.011746
2025-09-17,MW,Prospecting | Trail,11894,130,119.7,0.01093
2025-09-18,MW,Prospecting | Trail,9461,120,93.62,0.012684
2025-09-19,MW,Prospecting | Trail,11330,113,101.35,0.009974
2025-09-20,MW,Prospecting | Trail,10281,148,99.4,0.014395
2025-09-21,MW,Prospecting | Trail,10164,103,110.45,0.010134
2025-09-15,MW,Retargeting | Site Visitors,6685,134,78.38,0.020045
2025-09-16,MW,Retargeting | Site Visitors,5742,96,72.82,0.016719
2025-09-17,MW,Retargeting | Site Visitors,6691,93,72.39,0.013899
2025-09-18,MW,Retargeting | Site Visitors,4881,96,52.44,0.019668
2025-09-19,MW,Retargeting | Site Visitors,6440,117,73.55,0.018168
2025-09-20,MW,Retargeting | Site Visitors,5240,102,55.72,0.019466
2025-09-21,MW,Retargeting | Site Visitors,4888,123,61.2,0.025164
2025-09-15,MT,Prospecting | Trail,8978,106,76.89,0.011807
2025-09-16,MT,Prospecting | Trail,8598,70,67.57,0.008141
2025-09-17,MT,Prospecting | Trail,7291,98,72.94,0.013441
2025-09-18,MT,Prospecting | Trail,6511,81,82.58,0.01244
2025-09-19,MT,Prospecting | Trail,7258,88,61.9,0.012125
2025-09-20,MT,Prospecting | Trail,7055,78,81.83,0.011056
2025-09-21,MT,Prospecting | Trail,7798,106,80.48,0.013593
2025-09-15,MT,Retargeting | Site Visitors,3723,63,43.08,0.016922
2025-09-16,MT,Retargeting | Site Visitors,4459,64,48.42,0.014353
2025-09-17,MT,Retargeting | Site Visitors,3656,63,47.56,0.017232
2025-09-18,MT,Retargeting | Site Visitors,3544,88,42.77,0.024831
2025-09-19,MT,Retargeting | Site Visitors,3972,83,46.77,0.020896
2025-09-20,MT,Retargeting | Site Visitors,4026,80,38.92,0.019871
2025-09-21,MT,Retargeting | Site Visitors,4087,83,48.37,0.020308
2025-09-15,WE,Prospecting | Trail,15472,148,$117.20,0.009566
2025-09-16,WE,Prospecting | Trail,13492,160,$114.42,0.011859
2025-09-17,WE,Prospecting | Trail,10710,174,$142.68,0.016246
2025-09-18,WE,Prospecting | Trail,14806,199,$140.85,0.01344
2025-09-19,WE,Prospecting | Trail,14726,146,$107.49,0.009914
2025-09-20,WE,Prospecting | Trail,11403,167,$130.62,0.014645
2025-09-21,WE,Prospecting | Trail,11122,161,$145.70,0.014476
2025-09-15,WE,Retargeting | Site Visitors,7255,164,$77.02,0.022605
2025-09-16,WE,Retargeting | Site Visitors,8178,120,$80.96,0.014674
2025-09-17,WE,Retargeting | Site Visitors,5719,128,$98.82,0.022382
2025-09-18,WE,Retargeting | Site Visitors,6247,130,$64.63,0.02081
2025-09-19,WE,Retargeting | Site Visitors,6877,135,$72.20,0.019631
2025-09-20,WE,Retargeting | Site Visitors,6557,124,$89.38,0.018911
2025-09-21,WE,Retargeting | Site Visitors,7082,151,$68.01,0.021322
2025-09-22,NE,Prospecting | Trail,11117,130,125.56,0.011694
2025-09-23,NE,Prospecting | Trail,14139,148,101.53,0.010468
2025-09-24,NE,Prospecting | Trail,10843,134,116.22,0.012358
2025-09-25,NE,Prospecting | Trail,10638,119,92.06,0.011186
2025-09-26,NE,Prospecting | Trail,10769,135,118.79,0.012536
2025-09-27,NE,Prospecting | Trail,12281,133,121.81,0.01083
2025-09-28,NE,Prospecting | Trail,11642,158,122.03,0.013572
2025-09-22,NE,Retargeting | Site Visitors,6702,112,99.21,0.016711
2025-09-23,NE,Retargeting | Site Visitors,7175,112,68.13,0.01561
2025-09-24,NE,Retargeting | Site Visitors,5551,128,73.65,0.023059
2025-09-25,NE,Retargeting | Site Visitors,7767,148,79.54,0.019055
2025-09-26,NE,Retargeting | Site Visitors,6641,165,69.74,0.024846
2025-09-27,NE,Retargeting | Site Visitors,8057,159,64.82,0.019734
2025-09-28,NE,Retargeting | Site Visitors,6245,115,98.51,0.018415
2025-09-22,MA,Prospecting | Trail,11210,125,128.3,0.011151
2025-09-23,MA,Prospecting | Trail,12524,153,121.79,0.012217
2025-09-24,MA,Prospecting | Trail,11569,113,137.55,0.009767
2025-09-25,MA,Prospecting | Trail,14620,169,125.3,0.01156
2025-09-26,MA,Prospecting | Trail,12962,154,101.69,0.011881
2025-09-27,MA,Prospecting | Trail,10888,140,106.49,0.012858
2025-09-28,MA,Prospecting | Trail,12273,121,122.14,0.009859
2025-09-22,MA,Retargeting | Site Visitors,6829,130,79.02,0.019036
2025-09-23,MA,Retargeting | Site Visitors,6337,129,83.88,0.020357
2025-09-24,MA,Retargeting | Site Visitors,5636,111,77.09,0.019695
2025-09-25,MA,Retargeting | Site Visitors,6076,112,64.23,0.018433
2025-09-26,MA,Retargeting | Site Visitors,6171,126,62.62,0.020418
2025-09-27,MA,Retargeting | Site Visitors,6538,145,78.57,0.022178
2025-09-28,MA,Retargeting | Site Visitors,6054,123,56.45,0.020317
2025-09-22,SE,Prospecting | Trail,9159,119,75.73,0.012993
2025-09-23,SE,Prospecting | Trail,9202,118,108.91,0.012823
2025-09-24,SE,Prospecting | Trail,10284,128,86.66,0.012447
2025-09-25,SE,Prospecting | Trail,9490,115,89.39,0.012118
2025-09-26,SE,Prospecting | Trail,8285,122,106.22,0.014725
2025-09-27,SE,Prospecting | Trail,9750,110,90.08,0.011282
2025-09-28,SE,Prospecting | Trail,10033,109,91.8,0.010864
2025-09-22,SE,Retargeting | Site Visitors,4616,91,61.97,0.019714
2025-09-23,SE,Retargeting | Site Visitors,4952,89,60.86,0.017973
2025-09-24,SE,Retargeting | Site Visitors,4475,102,47.11,0.022793
2025-09-25,SE,Retargeting | Site Visitors,4727,114,54.96,0.024117
2025-09-26,SE,Retargeting | Site Visitors,4552,99,44.32,0.021749
2025-09-27,SE,Retargeting | Site Visitors,4602,85,64.45,0.01847
2025-09-28,SE,Retargeting | Site Visitors,5544,89,51.23,0.016053
2025-09-22,MW,Prospecting | Trail,10603,105,81.61,0.009903
2025-09-23,MW,Prospecting | Trail,10550,98,110.33,0.009289
2025-09-24,MW,Prospecting | Trail,11926,138,101.28,0.011571
2025-09-25,MW,Prospecting | Trail,11431,111,113.75,0.00971
2025-09-26,MW,Prospecting | Trail,9027,146,121.39,0.016174
2025-09-27,MW,Prospecting | Trail,9183,108,95.05,0.011761
2025-09-28,MW,Prospecting | Trail,9612,139,85.44,0.014461
2025-09-22,MW,Retargeting | Site Visitors,5019,93,71.37,0.01853
2025-09-23,MW,Retargeting | Site Visitors,5387,122,53.67,0.022647
2025-09-24,MW,Retargeting | Site Visitors,4643,94,58.05,0.020246
2025-09-25,MW,Retargeting | Site Visitors,6203,97,72.16,0.015638
2025-09-26,MW,Retargeting | Site Visitors,6778,133,77.58,0.019622
2025-09-27,MW,Retargeting | Site Visitors,4926,103,52.76,0.020909
2025-09-28,MW,Retargeting | Site Visitors,7062,107,74.6,0.015152
2025-09-22,MT,Prospecting | Trail,7835,109,87.86,0.013912
2025-09-23,MT,Prospecting | Trail,7941,97,92.12,0.012215
2025-09-24,MT,Prospecting | Trail,8055,115,67.78,0.014277
2025-09-25,MT,Prospecting | Trail,7531,97,65.15,0.01288
2025-09-26,MT,Prospecting | Trail,8485,105,89.45,0.012375
2025-09-27,MT,Prospecting | Trail,7170,112,72.35,0.015621
2025-09-28,MT,Prospecting | Trail,8568,77,70.03,0.008987
2025-09-22,MT,Retargeting | Site Visitors,3730,80,48.76,0.021448
2025-09-23,MT,Retargeting | Site Visitors,4642,66,47.17,0.014218
2025-09-24,MT,Retargeting | Site Visitors,4192,60,32.55,0.014313
2025-09-25,MT,Retargeting | Site Visitors,3105,58,45.38,0.01868
2025-09-26,MT,Retargeting | Site Visitors,3945,81,44.91,0.020532
2025-09-27,MT,Retargeting | Site Visitors,3204,68,35.33,0.021223
2025-09-28,MT,Retargeting | Site Visitors,3300,62,46.26,0.018788
2025-09-22,WE,Prospecting | Trail,12686,135,$125.37,0.010642
2025-09-23,WE,Prospecting | Trail,13206,171,$133.49,0.012949
2025-09-24,WE,Prospecting | Trail,13805,125,$150.08,0.009055
2025-09-25,WE,Prospecting | Trail,13400,165,$117.70,0.012313
2025-09-26,WE,Prospecting | Trail,13976,167,$151.58,0.011949
2025-09-27,WE,Prospecting | Trail,15058,177,$144.71,0.011755
2025-09-28,WE,Prospecting | Trail,15500,184,$133.86,0.011871
2025-09-22,WE,Retargeting | Site Visitors,5084,107,$79.91,0.021046
2025-09-23,WE,Retargeting | Site Visitors,6841,113,$70.91,0.016518
2025-09-24,WE,Retargeting | Site Visitors,7029,93,$73.76,0.013231
2025-09-25,WE,Retargeting | Site Visitors,7299,121,$56.71,0.016578
2025-09-26,WE,Retargeting | Site Visitors,4948,118,$64.02,0.023848
2025-09-27,WE,Retargeting | Site Visitors,6819,112,$82.97,0.016425
2025-09-28,WE,Retargeting | Site Visitors,5682,110,$74.29,0.019359
2025-09-29,NE,Prospecting | Trail,12951,164,166.64,0.012663
2025-09-30,NE,Prospecting | Trail,14685,196,146.69,0.013347
2025-10-01,NE,Prospecting | Trail,16963,163,124.01,0.009609
2025-10-02,NE,Prospecting | Trail,15193,191,140.47,0.012572
2025-10-03,NE,Prospecting | Trail,14550,237,134.53,0.016289
2025-10-04,NE,Prospecting | Trail,14287,188,157.26,0.013159
2025-10-05,NE,Prospecting | Trail,16835,185,163.96,0.010989
2025-09-29,NE,Retargeting | Site Visitors,8358,135,79.44,0.016152
2025-09-30,NE,Retargeting | Site Visitors,5743,143,69.58,0.0249
2025-10-01,NE,Retargeting | Site Visitors,6808,142,102.68,0.020858
2025-10-02,NE,Retargeting | Site Visitors,8077,125,95.3,0.015476
2025-10-03,NE,Retargeting | Site Visitors,6725,127,70.14,0.018885
2025-10-04,NE,Retargeting | Site Visitors,7150,130,83.82,0.018182
2025-10-05,NE,Retargeting | Site Visitors,8541,186,90.15,0.021777
2025-09-29,NE,Launch | New Colorway,6083,83,61.92,0.013645
2025-09-30,NE,Launch | New Colorway,6928,85,74.89,0.012269
2025-10-01,NE,Launch | New Colorway,5195,86,62.25,0.016554
2025-10-02,NE,Launch | New Colorway,7306,102,62.58,0.013961
2025-10-03,NE,Launch | New Colorway,6029,84,64.73,0.013933
2025-10-04,NE,Launch | New Colorway,7148,92,71.38,0.012871
2025-10-05,NE,Launch | New Colorway,5642,101,54.43,0.017901
2025-09-29,MA,Prospecting | Trail,13486,164,141.81,0.012161
2025-09-30,MA,Prospecting | Trail,15004,193,129.01,0.012863
2025-10-01,MA,Prospecting | Trail,17347,203,174.01,0.011702
2025-10-02,MA,Prospecting | Trail,17388,136,156.62,0.007821
2025-10-03,MA,Prospecting | Trail,13711,165,171.15,0.012034
2025-10-04,MA,Prospecting | Trail,13342,194,125.58,0.014541
2025-10-05,MA,Prospecting | Trail,13610,149,119.92,0.010948
2025-09-29,MA,Retargeting | Site Visitors,5652,125,79.28,0.022116
2025-09-30,MA,Retargeting | Site Visitors,6455,119,82.87,0.018435
2025-10-01,MA,Retargeting | Site Visitors,6216,122,53.81,0.019627
2025-10-02,MA,Retargeting | Site Visitors,5388,117,66.53,0.021715
2025-10-03,MA,Retargeting | Site Visitors,6740,96,60.94,0.014243
2025-10-04,MA,Retargeting | Site Visitors,5511,103,69.8,0.01869
2025-10-05,MA,Retargeting | Site Visitors,5574,102,64.43,0.018299
2025-09-29,MA,Launch | New Colorway,4600,70,65.12,0.015217
2025-09-30,MA,Launch | New Colorway,4299,85,45.73,0.019772
2025-10-01,MA,Launch | New Colorway,5858,85,45.72,0.01451
2025-10-02,MA,Launch | New Colorway,4209,58,54.37,0.01378
2025-10-03,MA,Launch | New Colorway,6174,74,42.55,0.011986
2025-10-04,MA,Launch | New Colorway,5839,63,58.98,0.01079
2025-10-05,MA,Launch | New Colorway,4735,71,51.82,0.014995
2025-09-29,SE,Prospecting | Trail,10917,124,103.83,0.011358
2025-09-30,SE,Prospecting | Trail,11801,146,131.01,0.012372
2025-10-01,SE,Prospecting | Trail,12799,119,89.27,0.009298
2025-10-02,SE,Prospecting | Trail,10228,125,93.05,0.012221
2025-10-03,SE,Prospecting | Trail,10150,119,105.09,0.011724
2025-10-04,SE,Prospecting | Trail,10898,140,131.58,0.012846
2025-10-05,SE,Prospecting | Trail,10300,149,101.69,0.014466
2025-09-29,SE,Retargeting | Site Visitors,5243,132,70.16,0.025176
2025-09-30,SE,Retargeting | Site Visitors,5883,111,68.86,0.018868
2025-10-01,SE,Retargeting | Site Visitors,5065,94,81.28,0.018559
2025-10-02,SE,Retargeting | Site Visitors,6907,108,60.46,0.015636
2025-10-03,SE,Retargeting | Site Visitors,6340,120,53.71,0.018927
2025-10-04,SE,Retargeting | Site Visitors,4777,144,69.82,0.030144
2025-10-05,SE,Retargeting | Site Visitors,6980,104,69.45,0.0149
2025-09-29,SE,Launch | New Colorway,5095,79,59.23,0.015505
2025-09-30,SE,Launch | New Colorway,5928,59,62.7,0.009953
2025-10-01,SE,Launch | New Colorway,5717,85,50.75,0.014868
2025-10-02,SE,Launch | New Colorway,5244,63,58.31,0.012014
2025-10-03,SE,Launch | New Colorway,5734,58,48.22,0.010115
2025-10-04,SE,Launch | New Colorway,4164,83,48.25,0.019933
2025-10-05,SE,Launch | New Colorway,4832,86,47.03,0.017798
2025-09-29,MW,Prospecting | Trail,9516,136,93.41,0.014292
2025-09-30,MW,Prospecting | Trail,11577,91,90.54,0.00786
2025-10-01,MW,Prospecting | Trail,8776,139,103.67,0.015839
2025-10-02,MW,Prospecting | Trail,11645,100,97.34,0.008587
2025-10-03,MW,Prospecting | Trail,11892,129,103.25,0.010848
2025-10-04,MW,Prospecting | Trail,9317,113,122.43,0.012128
2025-10-05,MW,Prospecting | Trail,9501,102,97.14,0.010736
2025-09-29,MW,Retargeting | Site Visitors,4942,97,57.09,0.019628
2025-09-30,MW,Retargeting | Site Visitors,4993,103,48.97,0.020629
2025-10-01,MW,Retargeting | Site Visitors,4199,107,64.99,0.025482
2025-10-02,MW,Retargeting | Site Visitors,5527,125,49.71,0.022616
2025-10-03,MW,Retargeting | Site Visitors,5475,96,70.83,0.017534
2025-10-04,MW,Retargeting | Site Visitors,5400,109,60.26,0.020185
2025-10-05,MW,Retargeting | Site Visitors,5482,85,62.33,0.015505
2025-09-29,MW,Launch | New Colorway,4476,68,58.03,0.015192
2025-09-30,MW,Launch | New Colorway,4041,54,41.29,0.013363
2025-10-01,MW,Launch | New Colorway,4072,57,44.58,0.013998
2025-10-02,MW,Launch | New Colorway,4120,81,43.53,0.01966
2025-10-03,MW,Launch | New Colorway,5746,83,39.56,0.014445
2025-10-04,MW,Launch | New Colorway,4431,82,46.54,0.018506
2025-10-05,MW,Launch | New Colorway,4528,58,46.9,0.012809
2025-09-29,MT,Prospecting | Trail,9125,116,76.01,0.012712
2025-09-30,MT,Prospecting | Trail,9932,96,84.72,0.009666
2025-10-01,MT,Prospecting | Trail,8733,121,103.83,0.013855
2025-10-02,MT,Prospecting | Trail,8232,92,93.52,0.011176
2025-10-03,MT,Prospecting | Trail,8286,114,77.06,0.013758
2025-10-04,MT,Prospecting | Trail,8380,119,112.69,0.0142
2025-10-05,MT,Prospecting | Trail,11380,93,80.02,0.008172
2025-09-29,MT,Retargeting | Site Visitors,3530,74,37.74,0.020963
2025-09-30,MT,Retargeting | Site Visitors,3836,54,35.77,0.014077
2025-10-01,MT,Retargeting | Site Visitors,3747,74,43.77,0.019749
2025-10-02,MT,Retargeting | Site Visitors,3590,68,40.75,0.018942
2025-10-03,MT,Retargeting | Site Visitors,3697,60,37.23,0.016229
2025-10-04,MT,Retargeting | Site Visitors,3237,51,39.61,0.015755
2025-10-05,MT,Retargeting | Site Visitors,2697,67,44.97,0.024842
2025-09-29,MT,Launch | New Colorway,3210,62,36.62,0.019315
2025-09-30,MT,Launch | New Colorway,4125,50,39.42,0.012121
2025-10-01,MT,Launch | New Colorway,4317,56,36.49,0.012972
2025-10-02,MT,Launch | New Colorway,3609,71,41.9,0.019673
2025-10-03,MT,Launch | New Colorway,4344,53,32.39,0.012201
2025-10-04,MT,Launch | New Colorway,3777,56,42.3,0.014827
2025-10-05,MT,Launch | New Colorway,3463,49,44.71,0.01415
2025-09-29,WE,Prospecting | Trail,14515,158,$107.99,0.010885
2025-09-30,WE,Prospecting | Trail,13498,133,$118.93,0.009853
2025-10-01,WE,Prospecting | Trail,11877,155,$156.46,0.01305
2025-10-02,WE,Prospecting | Trail,11790,172,$120.90,0.014589
2025-10-03,WE,Prospecting | Trail,14364,167,$142.18,0.011626
2025-10-04,WE,Prospecting | Trail,17635,203,$147.57,0.011511
2025-10-05,WE,Prospecting | Trail,11983,177,$143.47,0.014771
2025-09-29,WE,Retargeting | Site Visitors,7361,139,$90.66,0.018883
2025-09-30,WE,Retargeting | Site Visitors,7013,132,$74.81,0.018822
2025-10-01,WE,Retargeting | Site Visitors,7109,112,$78.25,0.015755
2025-10-02,WE,Retargeting | Site Visitors,5287,147,$91.74,0.027804
2025-10-03,WE,Retargeting | Site Visitors,5347,105,$67.07,0.019637
2025-10-04,WE,Retargeting | Site Visitors,7887,117,$67.14,0.014835
2025-10-05,WE,Retargeting | Site Visitors,6793,104,$68.49,0.01531
2025-09-29,WE,Launch | New Colorway,5346,82,$53.74,0.015339
2025-09-30,WE,Launch | New Colorway,4375,65,$60.71,0.014857
2025-10-01,WE,Launch | New Colorway,6164,94,$49.55,0.01525
2025-10-02,WE,Launch | New Colorway,6024,68,$53.85,0.011288
2025-10-03,WE,Launch | New Colorway,5812,86,$61.57,0.014797
2025-10-04,WE,Launch | New Colorway,6611,95,$65.26,0.01437
2025-10-05,WE,Launch | New Colorway,4380,66,$50.17,0.015068
2025-10-06,NE,Prospecting | Trail,8967,130,91.88,0.014498
2025-10-07,NE,Prospecting | Trail,12919,137,109.52,0.010605
2025-10-08,NE,Prospecting | Trail,12152,152,122.01,0.012508
2025-10-09,NE,Prospecting | Trail,9406,143,133.29,0.015203
2025-10-10,NE,Prospecting | Trail,12757,145,98.89,0.011366
2025-10-11,NE,Prospecting | Trail,13419,136,113.96,0.010135
2025-10-12,NE,Prospecting | Trail,9216,121,103.04,0.013129
2025-10-06,NE,Retargeting | Site Visitors,5923,141,82.06,0.023806
2025-10-07,NE,Retargeting | Site Visitors,5491,122,81.75,0.022218
2025-10-08,NE,Retargeting | Site Visitors,5326,115,62.49,0.021592
2025-10-09,NE,Retargeting | Site Visitors,6671,121,85.94,0.018138
2025-10-10,NE,Retargeting | Site Visitors,7768,110,79.31,0.014161
2025-10-11,NE,Retargeting | Site Visitors,6187,102,57.36,0.016486
2025-10-12,NE,Retargeting | Site Visitors,6779,119,58.77,0.017554
2025-10-06,MA,Prospecting | Trail,9610,135,138.02,0.014048
2025-10-07,MA,Prospecting | Trail,11949,150,135.82,0.012553
2025-10-08,MA,Prospecting | Trail,14239,116,106.16,0.008147
2025-10-09,MA,Prospecting | Trail,12851,137,110.65,0.010661
2025-10-10,MA,Prospecting | Trail,10752,171,117.36,0.015904
2025-10-11,MA,Prospecting | Trail,11908,128,129.61,0.010749
2025-10-12,MA,Prospecting | Trail,14401,163,102.32,0.011319
2025-10-06,MA,Retargeting | Site Visitors,7341,123,57.94,0.016755
2025-10-07,MA,Retargeting | Site Visitors,6225,134,62.15,0.021526
2025-10-08,MA,Retargeting | Site Visitors,6053,91,61.65,0.015034
2025-10-09,MA,Retargeting | Site Visitors,4757,107,69.67,0.022493
2025-10-10,MA,Retargeting | Site Visitors,5626,89,62.48,0.015819
2025-10-11,MA,Retargeting | Site Visitors,4947,122,74.67,0.024661
2025-10-12,MA,Retargeting | Site Visitors,5101,124,72.0,0.024309
2025-10-06,SE,Prospecting | Trail,6940,121,90.94,0.017435
2025-10-07,SE,Prospecting | Trail,8646,116,73.22,0.013417
2025-10-08,SE,Prospecting | Trail,9464,102,99.73,0.010778
2025-10-09,SE,Prospecting | Trail,10642,95,98.5,0.008927
2025-10-10,SE,Prospecting | Trail,8129,134,89.94,0.016484
