timeperiod,geo,campaign,impressions,clicks,spend,ctr,cpc
05/02/2025,MA,Brand Search,16283,1158,92.31,0.071117,0.0797
05/03/2025,MA,Brand Search,14372,1263,76.78,0.087879,0.0608
05/04/2025,MA,Brand Search,12357,1029,106.97,0.083273,0.104
04/28/2025,MA,Nonbrand | Trail Running,12868,521,131.31,0.040488,0.252
04/29/2025,MA,Nonbrand | Trail Running,16167,501,123.74,0.030989,0.247
04/30/2025,MA,Nonbrand | Trail Running,17754,611,129.44,0.034415,0.2118
05/01/2025,MA,Nonbrand | Trail Running,15260,689,165.27,0.045151,0.2399
05/02/2025,MA,Nonbrand | Trail Running,14793,720,142.73,0.048672,0.1982
05/03/2025,MA,Nonbrand | Trail Running,12516,625,131.77,0.049936,0.2108
05/04/2025,MA,Nonbrand | Trail Running,16046,469,134.93,0.029228,0.2877
04/28/2025,MA,Nonbrand | Outdoor Apparel,14642,609,139.22,0.041593,0.2286
04/29/2025,MA,Nonbrand | Outdoor Apparel,15741,570,99.31,0.036211,0.1742
04/30/2025,MA,Nonbrand | Outdoor Apparel,15974,715,128.85,0.04476,0.1802
05/01/2025,MA,Nonbrand | Outdoor Apparel,18001,729,125.22,0.040498,0.1718
05/02/2025,MA,Nonbrand | Outdoor Apparel,15643,607,136.98,0.038803,0.2257
05/03/2025,MA,Nonbrand | Outdoor Apparel,15755,738,139.56,0.046842,0.1891
05/04/2025,MA,Nonbrand | Outdoor Apparel,12346,741,138.92,0.060019,0.1875
04/28/2025,SE,Branded Search,15165,1144,72.26,0.075437,0.0632
04/29/2025,SE,Branded Search,10932,1185,64.25,0.108397,0.0542
04/30/2025,SE,Branded Search,12632,1273,96.08,0.100776,0.0755
05/01/2025,SE,Branded Search,12936,1145,91.58,0.088513,0.08
05/02/2025,SE,Branded Search,13778,1253,68.84,0.090942,0.0549
05/03/2025,SE,Branded Search,9769,987,94.71,0.101034,0.096
05/04/2025,SE,Branded Search,12299,833,72.35,0.067729,0.0869
04/28/2025,SE,Nonbrand | Trail Running,15067,649,116.61,0.043074,0.1797
04/29/2025,SE,Nonbrand | Trail Running,12871,451,146.09,0.03504,0.3239
04/30/2025,SE,Nonbrand | Trail Running,14779,441,116.62,0.02984,0.2645
05/01/2025,SE,Nonbrand | Trail Running,12975,535,134.95,0.041233,0.2522
05/02/2025,SE,Nonbrand | Trail Running,13009,499,111.61,0.038358,0.2237
05/03/2025,SE,Nonbrand | Trail Running,10401,584,114.49,0.056148,0.1961
05/04/2025,SE,Nonbrand | Trail Running,14066,446,107.45,0.031708,0.2409
04/28/2025,SE,Nonbrand | Outdoor Apparel,14438,493,102.31,0.034146,0.2075
04/29/2025,SE,Nonbrand | Outdoor Apparel,16532,640,128.03,0.038713,0.2
04/30/2025,SE,Nonbrand | Outdoor Apparel,13685,601,139.89,0.043917,0.2328
05/01/2025,SE,Nonbrand | Outdoor Apparel,14084,534,138.56,0.037915,0.2595
05/02/2025,SE,Nonbrand | Outdoor Apparel,11728,607,101.95,0.051756,0.1679
05/03/2025,SE,Nonbrand | Outdoor Apparel,15146,674,116.91,0.0445,0.1735
05/04/2025,SE,Nonbrand | Outdoor Apparel,17097,549,135.12,0.032111,0.2461
04/28/2025,MW,Search - Brand,12044,1218,75.39,0.101129,0.0619
04/29/2025,MW,Search - Brand,10742,1101,81.56,0.102495,0.0741
04/30/2025,MW,Search - Brand,13771,1051,70.78,0.07632,0.0673
05/01/2025,MW,Search - Brand,9747,1097,77.86,0.112547,0.071
05/02/2025,MW,Search - Brand,13846,1231,72.16,0.088907,0.0586
05/03/2025,MW,Search - Brand,12355,1138,93.29,0.092108,0.082
05/04/2025,MW,Search - Brand,12210,925,71.14,0.075758,0.0769
04/28/2025,MW,Nonbrand | Trail Running,12517,545,140.41,0.043541,0.2576
04/29/2025,MW,Nonbrand | Trail Running,13021,446,130.06,0.034252,0.2916
04/30/2025,MW,Nonbrand | Trail Running,16518,460,130.08,0.027848,0.2828
05/01/2025,MW,Nonbrand | Trail Running,15429,453,95.79,0.02936,0.2115
05/02/2025,MW,Nonbrand | Trail Running,12383,555,111.57,0.04482,0.201
05/03/2025,MW,Nonbrand | Trail Running,11503,423,122.93,0.036773,0.2906
05/04/2025,MW,Nonbrand | Trail Running,14049,555,137.49,0.039505,0.2477
04/28/2025,MW,Nonbrand | Outdoor Apparel,12182,443,113.77,0.036365,0.2568
04/29/2025,MW,Nonbrand | Outdoor Apparel,10107,434,118.6,0.042941,0.2733
04/30/2025,MW,Nonbrand | Outdoor Apparel,15071,613,104.43,0.040674,0.1704
05/01/2025,MW,Nonbrand | Outdoor Apparel,10341,481,101.58,0.046514,0.2112
05/02/2025,MW,Nonbrand | Outdoor Apparel,13856,578,118.12,0.041715,0.2044
05/03/2025,MW,Nonbrand | Outdoor Apparel,15270,507,92.37,0.033202,0.1822
05/04/2025,MW,Nonbrand | Outdoor Apparel,13439,414,109.37,0.030806,0.2642
04/28/2025,MT,Brand Search,12126,782,59.91,0.06449,0.0766
04/29/2025,MT,Brand Search,8732,1086,57.85,0.12437,0.0533
04/30/2025,MT,Brand Search,10151,1144,65.02,0.112698,0.0568
05/01/2025,MT,Brand Search,11552,755,83.48,0.065357,0.1106
05/02/2025,MT,Brand Search,10191,958,64.65,0.094005,0.0675
05/03/2025,MT,Brand Search,10812,1089,81.67,0.100721,0.075
05/04/2025,MT,Brand Search,11495,927,67.8,0.080644,0.0731
04/28/2025,MT,Nonbrand | Trail Running,11204,382,111.89,0.034095,0.2929
04/29/2025,MT,Nonbrand | Trail Running,12221,582,96.59,0.047623,0.166
04/30/2025,MT,Nonbrand | Trail Running,10468,565,107.27,0.053974,0.1899
05/01/2025,MT,Nonbrand | Trail Running,12671,547,123.84,0.043169,0.2264
05/02/2025,MT,Nonbrand | Trail Running,13255,429,124.38,0.032365,0.2899
05/03/2025,MT,Nonbrand | Trail Running,12319,404,100.84,0.032795,0.2496
05/04/2025,MT,Nonbrand | Trail Running,12836,390,108.45,0.030383,0.2781
04/28/2025,MT,Nonbrand | Outdoor Apparel,10636,441,107.39,0.041463,0.2435
04/29/2025,MT,Nonbrand | Outdoor Apparel,10692,443,113.78,0.041433,0.2568
04/30/2025,MT,Nonbrand | Outdoor Apparel,13291,503,105.01,0.037845,0.2088
05/01/2025,MT,Nonbrand | Outdoor Apparel,14901,464,90.04,0.031139,0.1941
05/02/2025,MT,Nonbrand | Outdoor Apparel,13482,509,107.35,0.037754,0.2109
05/03/2025,MT,Nonbrand | Outdoor Apparel,11516,663,102.23,0.057572,0.1542
05/04/2025,MT,Nonbrand | Outdoor Apparel,13504,618,113.58,0.045764,0.1838
04/28/2025,WE,Branded Search,12591,1145,97.77,0.090938,0.0854
04/29/2025,WE,Branded Search,15823,1038,68.0,0.065601,0.0655
04/30/2025,WE,Branded Search,14215,1482,77.62,0.104256,0.0524
05/01/2025,WE,Branded Search,10508,1175,70.52,0.11182,0.06
05/02/2025,WE,Branded Search,10644,1118,87.41,0.105036,0.0782
05/03/2025,WE,Branded Search,10595,1036,78.46,0.097782,0.0757
05/04/2025,WE,Branded Search,16060,1285,99.01,0.080012,0.0771
04/28/2025,WE,Nonbrand | Trail Running,14675,579,145.69,0.039455,0.2516
04/29/2025,WE,Nonbrand | Trail Running,18934,592,172.8,0.031267,0.2919
04/30/2025,WE,Nonbrand | Trail Running,16575,646,144.64,0.038974,0.2239
05/01/2025,WE,Nonbrand | Trail Running,13688,633,139.85,0.046245,0.2209
05/02/2025,WE,Nonbrand | Trail Running,17562,602,154.18,0.034279,0.2561
05/03/2025,WE,Nonbrand | Trail Running,17213,838,159.38,0.048684,0.1902
05/04/2025,WE,Nonbrand | Trail Running,17095,666,136.71,0.038959,0.2053
04/28/2025,WE,Nonbrand | Outdoor Apparel,17284,688,148.8,0.039806,0.2163
04/29/2025,WE,Nonbrand | Outdoor Apparel,18407,631,138.26,0.03428,0.2191
04/30/2025,WE,Nonbrand | Outdoor Apparel,17830,865,139.2,0.048514,0.1609
05/01/2025,WE,Nonbrand | Outdoor Apparel,19596,777,165.62,0.039651,0.2132
05/02/2025,WE,Nonbrand | Outdoor Apparel,14985,657,152.43,0.043844,0.232
05/03/2025,WE,Nonbrand | Outdoor Apparel,14811,676,141.84,0.045642,0.2098
05/04/2025,WE,Nonbrand | Outdoor Apparel,19176,661,139.41,0.03447,0.2109
05/05/2025,NE,Brand Search,13818,1047,75.06,0.075771,0.0717
05/06/2025,NE,Brand Search,14848,1013,110.65,0.068225,0.1092
05/07/2025,NE,Brand Search,12282,1489,76.22,0.121234,0.0512
05/08/2025,NE,Brand Search,14388,1020,101.67,0.070892,0.0997
05/09/2025,NE,Brand Search,15898,1067,98.12,0.067115,0.092
05/10/2025,NE,Brand Search,13640,1485,84.6,0.108871,0.057
05/11/2025,NE,Brand Search,14257,1266,88.13,0.088798,0.0696
05/05/2025,NE,Nonbrand | Trail Running,19031,572,162.83,0.030056,0.2847
05/06/2025,NE,Nonbrand | Trail Running,18628,726,149.03,0.038974,0.2053
05/07/2025,NE,Nonbrand | Trail Running,16702,561,146.03,0.033589,0.2603
05/08/2025,NE,Nonbrand | Trail Running,14900,768,131.56,0.051544,0.1713
05/09/2025,NE,Nonbrand | Trail Running,16774,797,167.09,0.047514,0.2097
05/10/2025,NE,Nonbrand | Trail Running,15332,642,188.07,0.041873,0.2929
05/11/2025,NE,Nonbrand | Trail Running,19999,689,159.81,0.034452,0.2319
05/05/2025,NE,Nonbrand | Outdoor Apparel,15680,571,134.44,0.036416,0.2355
05/06/2025,NE,Nonbrand | Outdoor Apparel,13373,550,137.56,0.041128,0.2501
05/07/2025,NE,Nonbrand | Outdoor Apparel,13433,658,132.26,0.048984,0.201
05/08/2025,NE,Nonbrand | Outdoor Apparel,15158,754,102.37,0.049743,0.1358
05/09/2025,NE,Nonbrand | Outdoor Apparel,13818,765,121.97,0.055363,0.1594
05/10/2025,NE,Nonbrand | Outdoor Apparel,16272,557,113.95,0.034231,0.2046
05/11/2025,NE,Nonbrand | Outdoor Apparel,17944,547,145.15,0.030484,0.2654
05/05/2025,MA,Branded Search,13498,889,69.04,0.065862,0.0777
05/06/2025,MA,Branded Search,9030,1071,67.72,0.118605,0.0632
05/07/2025,MA,Branded Search,13341,883,65.82,0.066187,0.0745
05/08/2025,MA,Branded Search,11901,1148,85.17,0.096462,0.0742
05/09/2025,MA,Branded Search,12707,1073,78.93,0.084442,0.0736
05/10/2025,MA,Branded Search,9268,959,78.72,0.103474,0.0821
05/11/2025,MA,Branded Search,10397,1021,67.5,0.098201,0.0661
05/05/2025,MA,Nonbrand | Trail Running,18377,610,170.42,0.033194,0.2794
05/06/2025,MA,Nonbrand | Trail Running,13526,616,175.5,0.045542,0.2849
05/07/2025,MA,Nonbrand | Trail Running,15771,753,145.32,0.047746,0.193
05/08/2025,MA,Nonbrand | Trail Running,17678,610,142.49,0.034506,0.2336
05/09/2025,MA,Nonbrand | Trail Running,13538,551,152.64,0.0407,0.277
05/10/2025,MA,Nonbrand | Trail Running,20239,620,159.5,0.030634,0.2573
05/11/2025,MA,Nonbrand | Trail Running,19397,659,132.72,0.033974,0.2014
05/05/2025,MA,Nonbrand | Outdoor Apparel,15071,744,166.19,0.049366,0.2234
05/06/2025,MA,Nonbrand | Outdoor Apparel,15165,765,114.43,0.050445,0.1496
05/07/2025,MA,Nonbrand | Outdoor Apparel,20139,741,118.8,0.036794,0.1603
05/08/2025,MA,Nonbrand | Outdoor Apparel,20692,703,171.25,0.033974,0.2436
05/09/2025,MA,Nonbrand | Outdoor Apparel,15834,746,168.62,0.047114,0.226
05/10/2025,MA,Nonbrand | Outdoor Apparel,15074,581,129.33,0.038543,0.2226
05/11/2025,MA,Nonbrand | Outdoor Apparel,15099,807,114.79,0.053447,0.1422
05/05/2025,SE,Search - Brand,9923,835,74.39,0.084148,0.0891
05/06/2025,SE,Search - Brand,10691,814,72.56,0.076139,0.0891
05/07/2025,SE,Search - Brand,12129,1001,76.47,0.082529,0.0764
05/08/2025,SE,Search - Brand,11586,1050,71.06,0.090627,0.0677
05/09/2025,SE,Search - Brand,11410,1002,71.13,0.087818,0.071
05/10/2025,SE,Search - Brand,10420,892,71.39,0.085605,0.08
05/11/2025,SE,Search - Brand,10507,770,53.67,0.073284,0.0697
05/05/2025,SE,Nonbrand | Trail Running,15687,486,129.49,0.030981,0.2664
05/06/2025,SE,Nonbrand | Trail Running,15459,471,93.51,0.030468,0.1985
05/07/2025,SE,Nonbrand | Trail Running,10933,650,125.75,0.059453,0.1935
05/08/2025,SE,Nonbrand | Trail Running,14919,451,141.44,0.03023,0.3136
05/09/2025,SE,Nonbrand | Trail Running,12990,558,107.17,0.042956,0.1921
05/10/2025,SE,Nonbrand | Trail Running,10962,476,109.3,0.043423,0.2296
05/11/2025,SE,Nonbrand | Trail Running,11825,647,137.6,0.054715,0.2127
05/05/2025,SE,Nonbrand | Outdoor Apparel,11291,585,101.14,0.051811,0.1729
05/06/2025,SE,Nonbrand | Outdoor Apparel,14061,508,112.58,0.036128,0.2216
05/07/2025,SE,Nonbrand | Outdoor Apparel,12646,636,120.0,0.050293,0.1887
05/08/2025,SE,Nonbrand | Outdoor Apparel,11676,596,100.51,0.051045,0.1686
05/09/2025,SE,Nonbrand | Outdoor Apparel,14843,424,117.79,0.028566,0.2778
05/10/2025,SE,Nonbrand | Outdoor Apparel,10631,625,121.52,0.05879,0.1944
05/11/2025,SE,Nonbrand | Outdoor Apparel,14641,464,80.68,0.031692,0.1739
05/05/2025,MW,Brand Search,15082,1047,80.79,0.069421,0.0772
05/06/2025,MW,Brand Search,11328,1009,84.04,0.089071,0.0833
05/07/2025,MW,Brand Search,10915,1420,69.07,0.130096,0.0486
05/08/2025,MW,Brand Search,16171,1500,93.77,0.092759,0.0625
05/09/2025,MW,Brand Search,13574,1045,100.52,0.076985,0.0962
05/10/2025,MW,Brand Search,14510,1448,91.91,0.099793,0.0635
05/11/2025,MW,Brand Search,10986,1320,72.32,0.120153,0.0548
05/05/2025,MW,Nonbrand | Trail Running,17604,577,135.51,0.032777,0.2348
05/06/2025,MW,Nonbrand | Trail Running,14051,592,174.62,0.042132,0.295
05/07/2025,MW,Nonbrand | Trail Running,14398,693,174.01,0.048132,0.2511
05/08/2025,MW,Nonbrand | Trail Running,18979,732,169.34,0.038569,0.2313
05/09/2025,MW,Nonbrand | Trail Running,13548,819,135.7,0.060452,0.1657
05/10/2025,MW,Nonbrand | Trail Running,18670,585,129.5,0.031334,0.2214
05/11/2025,MW,Nonbrand | Trail Running,19270,719,141.65,0.037312,0.197
05/05/2025,MW,Nonbrand | Outdoor Apparel,11704,519,87.12,0.044344,0.1679
05/06/2025,MW,Nonbrand | Outdoor Apparel,11284,501,110.17,0.044399,0.2199
05/07/2025,MW,Nonbrand | Outdoor Apparel,14331,543,106.66,0.03789,0.1964
05/08/2025,MW,Nonbrand | Outdoor Apparel,14022,417,114.52,0.029739,0.2746
05/09/2025,MW,Nonbrand | Outdoor Apparel,11363,541,103.1,0.047611,0.1906
05/10/2025,MW,Nonbrand | Outdoor Apparel,12350,413,109.13,0.033441,0.2642
05/11/2025,MW,Nonbrand | Outdoor Apparel,11647,471,97.59,0.04044,0.2072
05/05/2025,MT,Branded Search,8517,1120,80.58,0.131502,0.0719
05/06/2025,MT,Branded Search,8173,786,56.42,0.09617,0.0718
05/07/2025,MT,Branded Search,11554,766,71.02,0.066297,0.0927
05/08/2025,MT,Branded Search,10358,860,55.98,0.083028,0.0651
05/09/2025,MT,Branded Search,10669,893,63.35,0.0837,0.0709
05/10/2025,MT,Branded Search,11694,1176,72.94,0.100564,0.062
05/11/2025,MT,Branded Search,10400,787,56.44,0.075673,0.0717
05/05/2025,MT,Nonbrand | Trail Running,13618,533,118.19,0.039139,0.2217
05/06/2025,MT,Nonbrand | Trail Running,14617,432,113.16,0.029555,0.2619
05/07/2025,MT,Nonbrand | Trail Running,12752,474,123.11,0.037171,0.2597
05/08/2025,MT,Nonbrand | Trail Running,13762,435,103.79,0.031609,0.2386
05/09/2025,MT,Nonbrand | Trail Running,9700,438,125.19,0.045155,0.2858
05/10/2025,MT,Nonbrand | Trail Running,10001,491,102.21,0.049095,0.2082
05/11/2025,MT,Nonbrand | Trail Running,12688,440,107.31,0.034678,0.2439
05/05/2025,MT,Nonbrand | Outdoor Apparel,11448,533,99.63,0.046558,0.1869
05/06/2025,MT,Nonbrand | Outdoor Apparel,11359,537,117.76,0.047275,0.2193
05/07/2025,MT,Nonbrand | Outdoor Apparel,12647,558,122.71,0.044121,0.2199
05/08/2025,MT,Nonbrand | Outdoor Apparel,13760,609,87.48,0.044259,0.1436
05/09/2025,MT,Nonbrand | Outdoor Apparel,13520,595,131.01,0.044009,0.2202
05/10/2025,MT,Nonbrand | Outdoor Apparel,15612,404,109.69,0.025878,0.2715
05/11/2025,MT,Nonbrand | Outdoor Apparel,12031,472,90.89,0.039232,0.1926
05/05/2025,WE,Search - Brand,19148,1661,110.6,0.086745,0.0666
05/06/2025,WE,Search - Brand,15221,1716,78.56,0.112739,0.0458
05/07/2025,WE,Search - Brand,14357,1308,112.82,0.091105,0.0863
05/08/2025,WE,Search - Brand,13888,1419,77.14,0.102175,0.0544
05/09/2025,WE,Search - Brand,16015,1295,93.11,0.080862,0.0719
05/10/2025,WE,Search - Brand,16333,1530,114.05,0.093675,0.0745
05/11/2025,WE,Search - Brand,13779,1165,109.68,0.084549,0.0941
05/05/2025,WE,Nonbrand | Trail Running,18906,597,170.33,0.031577,0.2853
05/06/2025,WE,Nonbrand | Trail Running,13865,664,172.08,0.04789,0.2592
05/07/2025,WE,Nonbrand | Trail Running,15122,554,157.61,0.036635,0.2845
05/08/2025,WE,Nonbrand | Trail Running,18658,700,143.37,0.037517,0.2048
05/09/2025,WE,Nonbrand | Trail Running,16573,740,181.76,0.044651,0.2456
05/10/2025,WE,Nonbrand | Trail Running,20524,651,164.13,0.031719,0.2521
05/11/2025,WE,Nonbrand | Trail Running,20364,791,139.23,0.038843,0.176
05/05/2025,WE,Nonbrand | Outdoor Apparel,17664,737,135.09,0.041723,0.1833
05/06/2025,WE,Nonbrand | Outdoor Apparel,17749,712,138.9,0.040115,0.1951
05/07/2025,WE,Nonbrand | Outdoor Apparel,16659,673,120.12,0.040399,0.1785
05/08/2025,WE,Nonbrand | Outdoor Apparel,17629,646,141.5,0.036644,0.219
05/09/2025,WE,Nonbrand | Outdoor Apparel,16738,735,132.41,0.043912,0.1801
05/10/2025,WE,Nonbrand | Outdoor Apparel,12597,710,129.89,0.056363,0.1829
05/11/2025,WE,Nonbrand | Outdoor Apparel,12886,686,142.23,0.053236,0.2073
05/12/2025,NE,Branded Search,16747,1599,85.02,0.09548,0.0532
05/13/2025,NE,Branded Search,15027,1585,107.01,0.105477,0.0675
05/14/2025,NE,Branded Search,13790,1412,85.93,0.102393,0.0609
05/15/2025,NE,Branded Search,14982,1587,104.81,0.105927,0.066
05/16/2025,NE,Branded Search,15997,1295,90.0,0.080953,0.0695
05/17/2025,NE,Branded Search,13477,1132,91.58,0.083995,0.0809
05/18/2025,NE,Branded Search,17096,1446,121.18,0.084581,0.0838
05/12/2025,NE,Nonbrand | Trail Running,22463,807,221.44,0.035926,0.2744
05/13/2025,NE,Nonbrand | Trail Running,21101,747,156.54,0.035401,0.2096
05/14/2025,NE,Nonbrand | Trail Running,20931,834,159.92,0.039845,0.1918
05/15/2025,NE,Nonbrand | Trail Running,16148,825,225.37,0.05109,0.2732
05/16/2025,NE,Nonbrand | Trail Running,23252,803,210.15,0.034535,0.2617
05/17/2025,NE,Nonbrand | Trail Running,22102,636,166.39,0.028776,0.2616
05/18/2025,NE,Nonbrand | Trail Running,20388,882,192.28,0.043261,0.218
05/12/2025,NE,Nonbrand | Outdoor Apparel,13160,725,135.65,0.055091,0.1871
05/13/2025,NE,Nonbrand | Outdoor Apparel,15969,606,138.51,0.037949,0.2286
05/14/2025,NE,Nonbrand | Outdoor Apparel,16452,531,128.73,0.032276,0.2424
05/15/2025,NE,Nonbrand | Outdoor Apparel,15907,649,130.28,0.0408,0.2007
05/16/2025,NE,Nonbrand | Outdoor Apparel,18575,566,119.34,0.030471,0.2108
05/17/2025,NE,Nonbrand | Outdoor Apparel,19703,657,163.97,0.033345,0.2496
05/18/2025,NE,Nonbrand | Outdoor Apparel,15952,719,155.56,0.045073,0.2164
05/12/2025,MA,Search - Brand,14019,1038,76.63,0.074042,0.0738
05/13/2025,MA,Search - Brand,12816,942,77.46,0.073502,0.0822
05/14/2025,MA,Search - Brand,12859,1078,91.67,0.083832,0.085
05/15/2025,MA,Search - Brand,13592,1032,80.76,0.075927,0.0783
05/16/2025,MA,Search - Brand,12152,1203,77.61,0.098996,0.0645
05/17/2025,MA,Search - Brand,10233,1260,77.9,0.123131,0.0618
05/18/2025,MA,Search - Brand,11879,828,78.29,0.069703,0.0945
05/12/2025,MA,Nonbrand | Trail Running,13228,605,128.87,0.045736,0.213
05/13/2025,MA,Nonbrand | Trail Running,17887,796,187.2,0.044502,0.2352
05/14/2025,MA,Nonbrand | Trail Running,18243,562,139.11,0.030806,0.2475
05/15/2025,MA,Nonbrand | Trail Running,16325,827,142.03,0.050658,0.1717
05/16/2025,MA,Nonbrand | Trail Running,16810,577,169.29,0.034325,0.2934
05/17/2025,MA,Nonbrand | Trail Running,18320,586,185.43,0.031987,0.3164
05/18/2025,MA,Nonbrand | Trail Running,18094,809,130.12,0.044711,0.1608
05/12/2025,MA,Nonbrand | Outdoor Apparel,15260,728,164.76,0.047706,0.2263
05/13/2025,MA,Nonbrand | Outdoor Apparel,13679,880,145.29,0.064332,0.1651
05/14/2025,MA,Nonbrand | Outdoor Apparel,19351,799,128.08,0.04129,0.1603
05/15/2025,MA,Nonbrand | Outdoor Apparel,15658,669,139.33,0.042726,0.2083
05/16/2025,MA,Nonbrand | Outdoor Apparel,15952,578,139.88,0.036234,0.242
05/17/2025,MA,Nonbrand | Outdoor Apparel,18872,775,143.26,0.041066,0.1849
05/18/2025,MA,Nonbrand | Outdoor Apparel,19593,612,133.66,0.031236,0.2184
05/12/2025,SE,Brand Search,13028,1058,85.73,0.08121,0.081
05/13/2025,SE,Brand Search,12927,1442,80.13,0.111549,0.0556
05/14/2025,SE,Brand Search,13766,986,94.14,0.071626,0.0955
05/15/2025,SE,Brand Search,15003,1399,85.74,0.093248,0.0613
05/16/2025,SE,Brand Search,11351,1012,85.61,0.089155,0.0846
05/17/2025,SE,Brand Search,15424,979,81.49,0.063473,0.0832
05/18/2025,SE,Brand Search,11758,1159,84.01,0.098571,0.0725
05/12/2025,SE,Nonbrand | Trail Running,19127,658,186.06,0.034402,0.2828
05/13/2025,SE,Nonbrand | Trail Running,19133,690,133.72,0.036063,0.1938
05/14/2025,SE,Nonbrand | Trail Running,16429,536,184.23,0.032625,0.3437
05/15/2025,SE,Nonbrand | Trail Running,13175,554,172.95,0.042049,0.3122
05/16/2025,SE,Nonbrand | Trail Running,18660,663,180.3,0.035531,0.2719
05/17/2025,SE,Nonbrand | Trail Running,20002,509,137.91,0.025447,0.2709
05/18/2025,SE,Nonbrand | Trail Running,16973,713,128.68,0.042008,0.1805
05/12/2025,SE,Nonbrand | Outdoor Apparel,15318,586,150.28,0.038256,0.2565
05/13/2025,SE,Nonbrand | Outdoor Apparel,19017,751,126.9,0.039491,0.169
05/14/2025,SE,Nonbrand | Outdoor Apparel,17143,568,146.69,0.033133,0.2583
05/15/2025,SE,Nonbrand | Outdoor Apparel,15344,699,141.12,0.045555,0.2019
05/16/2025,SE,Nonbrand | Outdoor Apparel,14792,794,123.65,0.053678,0.1557
05/17/2025,SE,Nonbrand | Outdoor Apparel,17945,657,114.7,0.036612,0.1746
05/18/2025,SE,Nonbrand | Outdoor Apparel,13937,641,150.01,0.045993,0.234
05/12/2025,MW,Branded Search,11003,930,65.12,0.084522,0.07
05/13/2025,MW,Branded Search,13343,1022,80.15,0.076594,0.0784
05/14/2025,MW,Branded Search,12848,807,61.67,0.062811,0.0764
05/15/2025,MW,Branded Search,11965,1211,85.62,0.101212,0.0707
05/16/2025,MW,Branded Search,9305,1122,89.57,0.12058,0.0798
05/17/2025,MW,Branded Search,12931,996,68.38,0.077024,0.0687
05/18/2025,MW,Branded Search,11583,962,80.54,0.083053,0.0837
05/12/2025,MW,Nonbrand | Trail Running,22868,800,137.91,0.034983,0.1724
05/13/2025,MW,Nonbrand | Trail Running,21019,562,179.69,0.026738,0.3197
05/14/2025,MW,Nonbrand | Trail Running,20698,631,170.59,0.030486,0.2703
05/15/2025,MW,Nonbrand | Trail Running,17043,686,178.54,0.040251,0.2603
05/16/2025,MW,Nonbrand | Trail Running,15213,560,159.64,0.036811,0.2851
05/17/2025,MW,Nonbrand | Trail Running,17056,775,182.82,0.045439,0.2359
05/18/2025,MW,Nonbrand | Trail Running,15889,575,171.86,0.036189,0.2989
05/12/2025,MW,Nonbrand | Outdoor Apparel,13422,684,141.98,0.050961,0.2076
05/13/2025,MW,Nonbrand | Outdoor Apparel,15492,745,141.25,0.048089,0.1896
05/14/2025,MW,Nonbrand | Outdoor Apparel,15654,715,120.58,0.045675,0.1686
05/15/2025,MW,Nonbrand | Outdoor Apparel,14307,602,144.49,0.042077,0.24
05/16/2025,MW,Nonbrand | Outdoor Apparel,16792,583,144.54,0.034719,0.2479
05/17/2025,MW,Nonbrand | Outdoor Apparel,14754,682,98.8,0.046225,0.1449
05/18/2025,MW,Nonbrand | Outdoor Apparel,19176,756,128.97,0.039424,0.1706
05/12/2025,MT,Search - Brand,8467,912,81.26,0.107712,0.0891
05/13/2025,MT,Search - Brand,11033,972,55.27,0.088099,0.0569
05/14/2025,MT,Search - Brand,11746,962,68.34,0.0819,0.071
05/15/2025,MT,Search - Brand,8429,851,59.78,0.100961,0.0702
05/16/2025,MT,Search - Brand,11253,1130,70.4,0.100418,0.0623
05/17/2025,MT,Search - Brand,8868,772,53.69,0.087055,0.0696
05/18/2025,MT,Search - Brand,9561,1085,55.16,0.113482,0.0508
